time,computer_source,user,computer_dest,label
399959,C206546,U400394,C678927,0
400003,C206546,U670792,C715215,0
400090,C206546,U445261,C952934,0
400090,C206546,U445261,C952934,0
400179,C610401,U738031,C407768,0
400272,C696231,U271697,C712508,0
400294,C710739,U998275,C820978,0
400338,C831648,U788153,C395501,0
400490,C812819,U236360,C598394,0
400490,C812819,U236360,C598394,0
400503,C512092,AppService,EnterpriseAppServer,0
400503,C512092,AppService,EnterpriseAppServer,0
400512,VPN,U902997,EnterpriseAppServer,0
400539,C509481,U319844,C384732,0
400968,C884220,U993896,C346457,0
400968,C884220,U993896,C346457,0
401037,C529315,U133817,C004340,0
401037,C529315,U133817,C004340,0
401064,C002121,Administrator,C986243,0
401086,VPN,U852260,C005825,0
401089,C526114,U741204,C707411,0
401100,EnterpriseAppServer,U234507,C795028,0
401152,C526114,U741204,C816468,0
401152,C526114,U741204,C816468,0
401267,C206546,U899163,C414724,0
401282,C649154,U074831,C093279,0
401393,C831648,U788153,C395501,0
401582,C206546,U854867,C207275,0
401626,C206546,U983780,C460088,0
402015,C206546,U115681,C635865,0
402040,C731212,U012684,C092985,0
402067,C980855,U303093,C736589,0
402104,C731212,U012684,C410122,0
402108,C533710,U080006,C291378,0
402109,C206546,U041626,C596082,0
402202,C206546,U192765,C942538,0
402261,C535288,U451666,C313779,0
402334,VPN,U024154,EnterpriseAppServer,0
402362,C206546,U480259,C297473,0
402362,C206546,U480259,C297473,0
402380,C044772,U979989,C834776,0
402636,C526114,U741204,C707411,0
402647,C206546,U115681,C635865,0
402738,C526114,U741204,C816468,0
402738,C526114,U741204,C816468,0
402786,C444358,U556740,C291378,0
402939,C798083,U706736,C763001,0
402939,C798083,U706736,C763001,0
402999,C236461,U403419,C255415,0
403168,C943943,U507989,C291378,0
403460,C798083,U706736,C307946,0
403460,C798083,U706736,C307946,0
403601,C206546,U041626,C596082,0
403633,C383093,U310177,C491383,0
403743,C526114,U741204,C816468,0
403743,C526114,U741204,C816468,0
403764,C526114,U741204,C707411,0
404215,C219121,U593020,C644087,0
404364,C206546,U790397,C641901,0
404434,C116081,U457927,C988107,0
404592,C206546,U833120,C352864,0
404708,C526114,U741204,C707411,0
404719,C844479,U861456,C377838,0
404719,C844479,U861456,C377838,0
404729,C206546,U115681,C635865,0
404737,C526114,U741204,C816468,0
404737,C526114,U741204,C816468,0
404831,C525562,U144268,C102246,0
404956,C910401,U924479,C816468,0
404956,C910401,U924479,C816468,0
405215,C116081,U457927,C988107,0
405225,VPN,U024154,C474112,0
405240,C426803,U922982,C291378,0
405366,C703367,U030735,C291378,0
405375,C206546,U490052,C519635,0
405375,C206546,U490052,C519635,0
405377,C206546,U730086,C291849,0
405405,C206546,U121823,C384187,0
405699,C116081,U457927,C068968,0
405791,C136816,U834384,C185344,0
405833,C136816,U834384,C185344,0
405853,C136816,U834384,C185344,0
406170,C897352,U948621,C916076,0
406170,C897352,U948621,C916076,0
406441,C526114,U741204,C816468,0
406441,C526114,U741204,C816468,0
406479,C526114,U741204,C707411,0
406631,C835750,U839955,C816468,0
407232,C731404,U544220,C664607,0
407232,C731404,U544220,C664607,0
407568,C731404,U840500,C664607,0
407667,C206546,U302029,C272045,0
407811,C206546,U019336,C426187,0
407811,C206546,U019336,C426187,0
407961,C535288,U451666,C313779,0
408164,C206546,U654247,C389710,0
408164,C206546,U654247,C389710,0
408207,C206546,U115681,C635865,0
408228,VPN,U310177,C491383,0
408362,C206546,U926119,C961407,0
408378,C206546,U654247,C389710,0
408378,C206546,U654247,C389710,0
408393,C206546,U022274,C306919,0
408741,C731404,U544220,C889339,0
408741,C731404,U544220,C889339,0
409536,C220704,U403419,C255415,0
409573,VPN,U277233,C904881,0
409573,VPN,U277233,C904881,0
409669,C904881,U682759,C916004,0
409724,C206546,U818261,C886769,0
409724,C206546,U818261,C886769,0
409832,C801264,U487922,C291378,0
410115,C206546,U019336,C426187,0
410115,C206546,U019336,C426187,0
410436,C206546,U887802,C804441,0
410528,C904881,U682759,C370123,0
410900,C731404,U840500,C664607,0
410900,C731404,U840500,C664607,0
410929,C731404,U544220,C889339,0
410929,C731404,U544220,C889339,0
410994,C345940,U470838,C119933,0
411480,C206546,U790397,C641901,0
411536,C731404,U840500,C664607,0
411536,C731404,U840500,C664607,0
412001,C206546,U115681,C635865,0
412281,C731404,U840500,C876177,0
412359,C206546,U244822,C217088,0
412359,C206546,U244822,C217088,0
412481,C217088,U244822,C911314,0
412545,C206546,U752979,C462006,0
412610,C731404,U840500,C889339,0
412843,C731404,U544220,C664618,0
412843,C731404,U544220,C664618,0
413099,C206546,U087757,C284103,0
413358,C206546,U756065,C172387,0
413435,C172387,U695857,C310432,0
413850,C206546,U236888,C725461,0
413919,C731404,U840500,C876177,0
414045,C535288,U451666,C313779,0
414103,C206546,U115681,C635865,0
415379,C731404,U840500,C664618,0
415493,C535288,U451666,C313779,0
415557,C206546,U087757,C284103,0
415680,C731404,U544220,C664618,0
415680,C731404,U544220,C664618,0
415698,VPN,U328806,C140632,0
415726,C206546,U468592,C088337,0
416563,C206546,U652360,C264601,0
416706,C206546,U468592,C088337,0
417031,C206546,U019336,C426187,0
417031,C206546,U019336,C426187,0
417330,VPN,U321714,C100727,0
417355,VPN,U328806,C140632,0
417765,C206546,U957693,C088642,0
419763,C206546,U244822,C217088,0
419763,C206546,U244822,C217088,0
419980,C206546,U912707,C801423,0
420229,VPN,U703614,EnterpriseAppServer,0
420394,C206546,U912707,C801423,0
420766,C853034,U884164,C333136,0
420766,C853034,U884164,C333136,0
420841,C206546,U822126,C749088,0
420992,C801423,U520761,C402133,0
421143,C801423,U520761,C961078,0
421515,C801423,U520761,C732123,0
421876,C206546,U473718,C963464,0
421935,VPN,U924479,C910401,0
421935,VPN,U924479,C910401,0
422130,C206546,U995456,C256879,0
422130,C206546,U995456,C256879,0
422175,C288750,U451666,C313779,0
422406,C777168,U857262,C093915,0
422406,C777168,U857262,C093915,0
423212,C206546,U305885,C427642,0
423212,C206546,U305885,C427642,0
423552,C206546,U864333,C566304,0
424077,C206546,U777271,C738078,0
426163,C206546,U236888,C725461,0
428494,C206546,U487000,C890652,0
429422,C206546,U203147,C154413,0
429581,C206546,U462863,C337409,0
429757,C206546,U150507,C983807,0
429757,C206546,U150507,C983807,0
430030,C361431,U470838,C119933,0
430677,C206546,U150507,C983807,0
430677,C206546,U150507,C983807,0
443013,C206546,U087757,C284103,0
445364,C206546,U619563,C578325,0
445842,C206546,U864333,C566304,0
445848,C206546,U752979,C462006,0
445973,C206546,U809801,C707307,0
446103,EnterpriseAppServer,U065116,C426996,0
446566,C206546,U668519,C786186,0
446713,C206546,U542612,C318309,0
449776,C206546,U912707,C801423,0
450385,C206546,U677416,C621735,0
450458,C621735,U841326,C580096,0
450458,C621735,U841326,C580096,0
450577,C621735,U841326,C156063,0
450577,C621735,U841326,C156063,0
451180,C206546,U160717,C610792,0
451782,C206546,U963614,C829783,0
451866,C206546,U121823,C384187,0
452184,VPN,U886884,EnterpriseAppServer,0
453118,C206546,U741168,C081299,0
453459,C206546,U192765,C942538,0
453757,VPN,U886884,EnterpriseAppServer,0
454608,VPN,U886884,EnterpriseAppServer,0
454632,C206546,U121823,C384187,0
454695,C206546,U087757,C284103,0
454966,C206546,U741168,C081299,0
455326,C206546,U644112,C044454,0
455362,C295417,U875847,C104511,0
455785,C567734,U777271,C738078,0
456295,C206546,U045645,C459674,0
456378,C206546,U121823,C384187,0
456561,C459674,U045645,C667791,0
457425,C206546,U461766,C843020,0
457768,C206546,U713929,C668537,0
457845,C206546,U236888,C725461,0
458332,C206546,U244822,C217088,0
458332,C206546,U244822,C217088,0
458537,C206546,U822126,C749088,0
458581,C217088,U244822,C911314,0
458723,C206546,U804936,C708171,0
458723,C206546,U804936,C708171,0
458777,VPN,U024154,EnterpriseAppServer,0
458833,C206546,U461766,C843020,0
459002,C206546,U833120,C352864,0
459110,C206546,U963614,C829783,0
459320,C313388,U445261,C952934,0
459320,C313388,U445261,C952934,0
459385,VPN,U663891,C093748,0
459470,EnterpriseAppServer,U236032,C173130,0
459651,VPN,U663891,C093748,0
459906,VPN,U437650,C335359,0
459942,VPN,U724044,EnterpriseAppServer,0
460029,VPN,U437650,C918755,0
460029,VPN,U437650,C918755,0
460071,C206546,U849884,C805058,0
460273,C206546,U326090,C310819,0
460290,C516472,U162070,C961343,0
460439,VPN,U852260,C005825,0
460717,C567734,U777271,C738078,0
461031,C206546,U912707,C801423,0
461386,C206546,U236888,C725461,0
461562,C801423,U912707,C732123,0
461698,C801423,U520761,C732123,0
462094,C801423,U520761,C732123,0
462138,C206546,U244822,C217088,0
462138,C206546,U244822,C217088,0
462171,C206546,U221267,C125927,0
462171,C206546,U221267,C125927,0
462752,C313388,U445261,C952934,0
462752,C313388,U445261,C952934,0
463064,C206546,U160717,C610792,0
463165,C206546,U192765,C942538,0
463269,C206546,U804936,C708171,0
463269,C206546,U804936,C708171,0
463481,C206546,U849884,C805058,0
464037,C206546,U790397,C641901,0
464467,C206546,U365581,C636900,0
464467,C206546,U365581,C636900,0
464477,EnterpriseAppServer,U557612,C719990,0
464633,C206546,U461766,C843020,0
464804,C206546,U032663,C224022,0
464804,C206546,U032663,C224022,0
465022,C288750,U095127,C885251,0
465482,VPN,U886884,EnterpriseAppServer,0
465646,C206546,U244822,C217088,0
465646,C206546,U244822,C217088,0
466312,C206546,U142464,C300589,0
466453,VPN,U741204,C816468,0
466453,VPN,U741204,C816468,0
466636,VPN,U741204,C707411,0
466711,VPN,U741204,C038987,0
466711,VPN,U741204,C038987,0
466810,C206546,U800339,C719370,0
466850,VPN,U741204,C816468,0
466850,VPN,U741204,C816468,0
467009,C206546,U022274,C306919,0
467558,C909066,U176035,C154413,0
467907,C567734,U777271,C738078,0
468762,C206546,U752979,C462006,0
468791,C206546,U849884,C805058,0
468977,C288750,U451666,C313779,0
469081,C580193,U271752,C740696,0
469081,C580193,U271752,C740696,0
469208,C206546,U852074,C345143,0
469314,VPN,U886884,EnterpriseAppServer,0
469355,C580193,U349314,C740696,0
469357,C206546,U670792,C715215,0
469411,C206546,U400394,C678927,0
469411,C206546,U400394,C678927,0
469703,C206546,U804936,C708171,0
469703,C206546,U804936,C708171,0
469719,C580193,U349314,C740696,0
469787,C580193,U304350,C740696,0
469912,VPN,U914520,C239051,0
469983,C313388,U445261,C952934,0
469983,C313388,U445261,C952934,0
470074,VPN,U914520,C239051,0
470126,C206546,U713929,C668537,0
470239,C602033,U304350,C740696,0
470389,C874894,U571646,C291378,0
470733,C580193,U349314,C740696,0
470945,VPN,U924479,C816468,0
470945,VPN,U924479,C816468,0
471326,C206546,U209304,C922400,0
471404,C206546,U022274,C306919,0
471651,C206546,U365581,C636900,0
471651,C206546,U365581,C636900,0
471783,C206546,U756065,C172387,0
471810,C172387,U695857,C310432,0
471933,C206546,U461766,C843020,0
471934,C313388,U445261,C952934,0
471934,C313388,U445261,C952934,0
471960,C602033,U304350,C740696,0
472292,VPN,U886884,EnterpriseAppServer,0
472374,C206546,U864333,C566304,0
472632,C206546,U032663,C224022,0
472632,C206546,U032663,C224022,0
472700,VPN,U886884,EnterpriseAppServer,0
472892,VPN,U886884,EnterpriseAppServer,0
472977,C206546,U344380,C097429,0
473219,C206546,U804936,C708171,0
473219,C206546,U804936,C708171,0
473231,C206546,U822126,C749088,0
473244,C206546,U790397,C641901,0
473783,C206546,U668519,C786186,0
474349,C206546,U446850,C777781,0
474430,C206546,U244822,C217088,0
474430,C206546,U244822,C217088,0
474587,C206546,U326090,C310819,0
474595,C206546,U912707,C801423,0
474832,C206546,U822126,C749088,0
474997,C206546,U804936,C708171,0
474997,C206546,U804936,C708171,0
475030,C206546,U542612,C318309,0
475079,C206546,U282653,C101653,0
475118,C516472,U162070,C961343,0
476228,C516472,U162070,C961343,0
476235,C206546,U464601,C108093,0
476441,C206546,U199258,C626119,0
476779,C220704,U403419,C255415,0
476842,C206546,U963614,C829783,0
476896,C206546,U032663,C224022,0
476896,C206546,U032663,C224022,0
477269,C206546,U416717,C825721,0
477269,C206546,U416717,C825721,0
477291,EnterpriseAppServer,AppService,EnterpriseAppServer,0
477810,C206546,U849884,C805058,0
478358,VPN,U321714,C100727,0
478670,C206546,U752979,C462006,0
478742,C220704,U470838,C361431,0
479218,C206546,U752979,C462006,0
479230,VPN,AppService,EnterpriseAppServer,0
479319,VPN,AppService,EnterpriseAppServer,0
479564,C206546,U326090,C310819,0
479650,C206546,U864333,C566304,0
480135,VPN,U310177,C491383,0
480238,VPN,U141015,C769014,0
480238,VPN,U141015,C769014,0
480251,C206546,U264954,C215591,0
480421,C206546,U305885,C427642,0
480421,C206546,U305885,C427642,0
480561,C206546,U804936,C708171,0
480561,C206546,U804936,C708171,0
480569,C206546,U365581,C636900,0
480569,C206546,U365581,C636900,0
480587,VPN,U310177,C491383,0
480957,EnterpriseAppServer,U065116,C426996,0
481041,C206546,U843503,C158936,0
481046,VPN,U155844,C769014,0
481046,VPN,U155844,C769014,0
481207,VPN,U310177,C491383,0
481210,C206546,U822126,C749088,0
481312,C206546,U160566,C257655,0
481624,C206546,U849884,C805058,0
481624,C206546,U849884,C805058,0
481743,C206546,U206145,C771910,0
481751,C206546,U446850,C777781,0
481955,C206546,U344380,C097429,0
482229,C426996,U065116,C225830,0
482323,C206546,U282653,C101653,0
482353,C801423,U520761,C732123,0
482391,C206546,U227239,C261323,0
482391,C206546,U227239,C261323,0
482392,C206546,U227239,C261323,0
482397,C918239,U227239,C261323,0
482397,C918239,U227239,C261323,0
482398,C801423,U520761,C961078,0
482399,C206546,U227239,C261323,0
482466,C801423,U520761,C402133,0
483087,VPN,U310177,C491383,0
483157,C206546,U056649,C864201,0
483223,VPN,U310177,C491383,0
483411,C206546,U849884,C805058,0
483465,VPN,U310177,C491383,0
484168,C206546,U032663,C224022,0
484168,C206546,U032663,C224022,0
484202,EnterpriseAppServer,U581461,C092787,0
484222,C206546,U963614,C829783,0
484398,C206546,U994888,C598641,0
484398,C206546,U994888,C598641,0
484489,C206546,U461766,C843020,0
484731,C206546,U994888,C598641,0
484731,C206546,U994888,C598641,0
484843,C843020,U663891,EnterpriseAppServer,0
485084,C206546,U752979,C462006,0
485237,C206546,U462863,C337409,0
485274,C909066,U176035,C154413,0
485303,C206546,U663891,C843020,0
485303,C206546,U663891,C843020,0
485549,C206546,U461766,C843020,0
485576,C206546,U244822,C217088,0
485576,C206546,U244822,C217088,0
485649,C843020,U663891,EnterpriseAppServer,0
486718,C206546,U032663,C224022,0
486718,C206546,U032663,C224022,0
487000,C206546,U690241,C513140,0
487023,C206546,U822126,C749088,0
487803,C206546,U461766,C843020,0
487932,C206546,U898913,C752321,0
487932,C206546,U898913,C752321,0
488754,C206546,U822126,C749088,0
489132,C206546,U209304,C922400,0
489414,C206546,U032663,C224022,0
489414,C206546,U032663,C224022,0
489417,C206546,U446850,C777781,0
489660,C206546,U690241,C513140,0
489835,C206546,U019336,C426187,0
489835,C206546,U019336,C426187,0
489917,C745121,U232281,C402090,0
489917,C745121,U232281,C402090,0
490219,C206546,U446850,C777781,0
490564,C206546,U741168,C081299,0
490601,C288750,U451666,C313779,0
491267,C288750,U095127,C885251,0
491438,C206546,U416717,C825721,0
491438,C206546,U416717,C825721,0
491509,C206546,U032663,C224022,0
491509,C206546,U032663,C224022,0
491579,C288750,U095127,C885251,0
491590,C206546,U898913,C752321,0
491590,C206546,U898913,C752321,0
491771,C396823,U219760,C402090,0
492280,C206546,U677416,C621735,0
492416,C621735,U841326,C156063,0
492416,C621735,U841326,C156063,0
492491,C621735,U841326,C580096,0
492491,C621735,U841326,C580096,0
492769,C220704,U403419,C255415,0
492787,C206546,U300884,C220995,0
492880,EnterpriseAppServer,U404879,C802161,0
492947,C206546,U822126,C749088,0
492968,C206546,U111780,C484018,0
493149,C206546,U019336,C426187,0
493149,C206546,U019336,C426187,0
493246,C206546,U150507,C983807,0
493246,C206546,U150507,C983807,0
493586,EnterpriseAppServer,U404879,C802161,0
493599,C801423,U912707,C143722,0
493599,C801423,U912707,C143722,0
493937,C801423,U520761,C402133,0
494240,C206546,U990904,C590177,0
494375,VPN,U924479,C910401,0
494375,VPN,U924479,C910401,0
494817,VPN,U924479,C910401,0
494817,VPN,U924479,C910401,0
494832,C206546,U275545,C886820,0
495333,C206546,U861456,C377838,0
495333,C206546,U861456,C377838,0
495885,C206546,U446850,C777781,0
495962,EnterpriseAppServer,U581461,C092787,0
495974,C206546,U822126,C749088,0
496296,C206546,U244822,C217088,0
496296,C206546,U244822,C217088,0
496599,C206546,U833120,C352864,0
496854,C206546,U690241,C513140,0
497359,VPN,U328806,C140632,0
497385,C801423,U912707,C143722,0
497385,C801423,U912707,C143722,0
497581,C206546,U032663,C224022,0
497581,C206546,U032663,C224022,0
497712,C206546,U344380,C097429,0
498442,C909066,U176035,C154413,0
498456,C206546,U365581,C636900,0
498456,C206546,U365581,C636900,0
498492,C206546,U790397,C641901,0
498522,C206546,U843503,C158936,0
499438,C206546,U619563,C578325,0
499498,C206546,U473718,C963464,0
499661,C206546,U800339,C719370,0
500478,C206546,U645297,C076041,0
501081,C206546,U244822,C217088,0
501081,C206546,U244822,C217088,0
501413,C206546,U032663,C224022,0
501413,C206546,U032663,C224022,0
501662,C206546,U849884,C805058,0
501673,C206546,U658820,C428710,0
502214,C206546,U446850,C777781,0
503828,C206546,U963614,C829783,0
503914,EnterpriseAppServer,U404879,C802161,0
504093,C535288,U451666,C313779,0
504256,C206546,U963614,C829783,0
505359,C206546,U690241,C513140,0
505612,C206546,U752979,C462006,0
505815,C206546,U994888,C598641,0
505815,C206546,U994888,C598641,0
507737,VPN,U277233,C904881,0
507737,VPN,U277233,C904881,0
507756,C535288,U451666,C313779,0
507939,C206546,U800339,C719370,0
508506,C206546,U111780,C484018,0
508510,C206546,U282653,C101653,0
509032,EnterpriseAppServer,U404879,C802161,0
509609,C206546,U221267,C125927,0
509609,C206546,U221267,C125927,0
510092,C206546,U487000,C890652,0
510271,C785922,U384397,C291378,0
510842,C288750,U095127,C885251,0
512111,C206546,U861456,C377838,0
512111,C206546,U861456,C377838,0
512798,C904881,U682759,C916004,0
518012,C206546,U544220,C876177,0
519884,C206546,U544220,C876177,0
522893,C396823,U455615,C402090,0
523307,C745121,U412759,C402090,0
523307,C745121,U412759,C402090,0
523880,C897018,U181289,C442109,0
523880,C897018,U181289,C442109,0
524864,C206546,U150507,C983807,0
524864,C206546,U150507,C983807,0
535170,C206546,U244822,C217088,0
535170,C206546,U244822,C217088,0
537244,C206546,U963614,C829783,0
538770,C217088,U703614,EnterpriseAppServer,0
539915,C206546,U087757,C284103,0
542335,C206546,U244822,C217088,0
542335,C206546,U244822,C217088,0
542408,C206546,U741168,C081299,0
543927,C206546,U300884,C220995,0
544279,C206546,U300884,C220995,0
545104,C206546,U192765,C942538,0
545863,C206546,U160717,C610792,0
546247,C206546,U932779,C457598,0
546694,C206546,U843503,C158936,0
